station,patch,n_days,first,last,span_d,cov_station,cov_own_span,max_gap_d,p90_gap_d,med_cc,med_nstack,flag_gappy,flag_bursty,flag_short,flag_lowcc,quality
B201,45.900_-123.300__c289,5670,2007-09-23,2026-05-10,6805,0.883,0.884,156,1.0,0.963,30,False,False,False,False,GOOD
B201,45.900_-123.350__c59,5467,2007-09-23,2026-04-27,6792,0.851,0.854,264,1.0,0.985,30,False,False,False,False,GOOD
B201,46.150_-123.100__c223,5624,2007-09-23,2026-05-01,6796,0.876,0.878,158,1.0,0.971,30,False,False,False,False,GOOD
B201,46.200_-123.000__c495,5964,2007-09-23,2026-05-14,6809,0.929,0.929,133,1.0,0.976,30,False,False,False,False,GOOD
B201,46.300_-122.900__c148,4981,2007-09-23,2026-04-19,6784,0.776,0.779,582,1.0,0.974,30,False,False,False,False,GOOD
B201,46.350_-122.750__c17,5378,2007-09-23,2026-04-23,6788,0.838,0.84,338,1.0,0.982,30,False,False,False,False,GOOD
B201,46.400_-123.150__c587,5599,2007-09-23,2026-05-01,6796,0.872,0.874,157,1.0,0.976,30,False,False,False,False,GOOD
B201,46.450_-123.150__c447,5520,2007-09-23,2026-04-28,6793,0.86,0.862,231,1.0,0.977,30,False,False,False,False,GOOD
B201,46.500_-123.100__c64,5839,2007-09-23,2026-05-10,6805,0.909,0.91,112,1.0,0.98,30,False,False,False,False,GOOD
B201,46.550_-122.950__c241,5376,2007-09-23,2026-04-22,6787,0.837,0.84,562,1.0,0.957,30,False,False,False,False,GOOD
B201,46.550_-123.000__c163,5654,2007-09-23,2026-05-02,6797,0.881,0.882,131,1.0,0.977,30,False,False,False,False,GOOD
B201,46.600_-123.050__c289,5355,2007-09-23,2026-04-21,6786,0.834,0.837,580,1.0,0.98,30,False,False,False,False,GOOD
B201,46.600_-123.100__c17,4979,2007-09-30,2026-04-20,6778,0.775,0.779,446,1.0,0.978,30,False,False,False,False,GOOD
B201,46.700_-122.700__c401,4840,2007-09-23,2026-04-15,6780,0.754,0.757,562,1.0,0.972,30,False,False,False,False,GOOD
B201,46.700_-123.000__c421,5431,2007-09-23,2026-04-25,6790,0.846,0.848,582,1.0,0.947,30,False,False,False,False,GOOD
B201,46.750_-122.800__c46,3300,2007-09-25,2026-02-13,6717,0.514,0.521,908,1.0,0.964,29,False,False,False,False,GOOD
B201,46.750_-122.850__c646,636,2011-02-14,2026-04-01,5526,0.099,0.121,2276,4.0,0.804,20,True,True,False,False,BAD
B201,46.800_-123.000__c751,5988,2007-09-23,2026-05-14,6809,0.933,0.933,110,1.0,0.974,30,False,False,False,False,GOOD
B201,46.800_-123.150__c140,5706,2007-09-23,2026-05-04,6799,0.889,0.89,146,1.0,0.967,30,False,False,False,False,GOOD
B201,46.800_-123.150__c147,5350,2007-09-23,2026-04-21,6786,0.833,0.836,562,1.0,0.973,30,False,False,False,False,GOOD
B201,46.850_-122.450__c48,5961,2007-09-25,2026-05-14,6807,0.928,0.929,112,1.0,0.971,30,False,False,False,False,GOOD
B201,46.850_-122.550__c123,5217,2007-09-23,2026-04-21,6786,0.812,0.815,559,1.0,0.925,30,False,False,False,False,GOOD
B201,46.850_-122.600__c343,5248,2007-09-23,2026-04-19,6784,0.817,0.821,579,1.0,0.94,30,False,False,False,False,GOOD
B201,46.850_-123.100__c219,6206,2007-09-23,2026-05-14,6809,0.967,0.967,111,1.0,0.944,30,False,False,False,False,GOOD
B201,46.850_-123.150__c289,5710,2007-09-26,2026-05-14,6806,0.889,0.89,126,1.0,0.971,30,False,False,False,False,GOOD
B201,46.900_-122.700__c1263,4768,2007-09-23,2026-04-18,6783,0.743,0.746,562,1.0,0.912,30,False,False,False,False,GOOD
B201,46.900_-122.700__c937,5530,2007-09-23,2026-04-25,6790,0.861,0.864,168,1.0,0.98,30,False,False,False,False,GOOD
B201,46.900_-122.750__c1355,5617,2007-09-23,2026-05-02,6797,0.875,0.876,217,1.0,0.982,30,False,False,False,False,GOOD
B201,46.900_-122.900__c857,3389,2007-10-11,2026-05-13,6790,0.528,0.529,202,2.0,0.962,27,False,False,False,False,GOOD
B201,46.900_-123.050__c585,5673,2007-09-23,2026-05-08,6803,0.884,0.884,132,1.0,0.949,30,False,False,False,False,GOOD
B201,46.900_-123.100__c107,4433,2007-09-23,2026-02-16,6722,0.69,0.7,581,1.0,0.969,30,False,False,False,False,GOOD
B201,46.900_-123.100__c67,5804,2007-09-26,2026-05-14,6806,0.904,0.904,117,1.0,0.93,30,False,False,False,False,GOOD
B201,46.950_-123.000__c214,4424,2007-09-26,2025-01-08,6315,0.689,0.737,580,1.0,0.974,30,False,False,False,False,GOOD
B201,47.000_-122.750__c994,5626,2007-09-25,2026-05-10,6803,0.876,0.877,132,1.0,0.979,30,False,False,False,False,GOOD
B201,47.000_-122.800__c853,4922,2007-09-23,2026-04-16,6781,0.767,0.77,559,1.0,0.96,30,False,False,False,False,GOOD
B201,47.100_-122.750__c473,5714,2007-09-23,2026-05-14,6809,0.89,0.89,130,1.0,0.958,30,False,False,False,False,GOOD
B201,47.100_-122.950__c609,5802,2007-09-23,2026-05-10,6805,0.904,0.904,129,1.0,0.967,30,False,False,False,False,GOOD
B201,47.100_-123.000__c736,5817,2007-09-23,2026-05-10,6805,0.906,0.906,130,1.0,0.984,30,False,False,False,False,GOOD
B201,47.200_-122.700__c723,5992,2007-09-27,2026-05-14,6805,0.933,0.934,109,1.0,0.971,30,False,False,False,False,GOOD
B201,47.200_-122.800__c492,5521,2007-09-23,2026-04-29,6794,0.86,0.862,157,1.0,0.975,30,False,False,False,False,GOOD
B204,45.300_-123.050__c7,5037,2007-08-08,2026-06-05,6877,0.995,0.995,287,1.0,0.952,30,False,False,False,False,GOOD
B204,45.350_-123.000__c747,5012,2007-08-09,2026-06-05,6876,0.991,0.991,287,1.0,0.947,30,False,False,False,False,GOOD
B204,45.450_-123.000__c17,3198,2007-08-09,2026-06-05,6876,0.632,0.632,293,3.0,0.918,21,False,False,False,False,GOOD
B204,45.500_-123.200__c162,4024,2007-08-13,2026-06-03,6870,0.795,0.796,292,2.0,0.966,25,False,False,False,False,GOOD
B204,45.550_-123.150__c137,4918,2007-08-08,2026-06-05,6877,0.972,0.972,287,1.0,0.904,30,False,False,False,False,GOOD
B204,45.650_-123.400__c24,5024,2007-08-08,2026-06-05,6877,0.993,0.993,287,1.0,0.974,30,False,False,False,False,GOOD
B204,45.700_-123.300__c395,5024,2007-08-08,2026-06-05,6877,0.993,0.993,287,1.0,0.955,30,False,False,False,False,GOOD
B204,45.900_-123.150__c1,4683,2007-08-09,2026-06-05,6876,0.925,0.926,287,1.0,0.918,29,False,False,False,False,GOOD
B204,46.150_-123.050__c98,5038,2007-08-08,2026-06-05,6877,0.996,0.996,287,1.0,0.881,30,False,False,False,False,GOOD
B204,46.200_-123.100__c121,5051,2007-08-08,2026-06-05,6877,0.998,0.998,287,1.0,0.945,30,False,False,False,False,GOOD
B204,46.800_-122.950__c196,4394,2007-08-08,2026-06-05,6877,0.868,0.868,287,2.0,0.872,28,False,False,False,False,GOOD
B204,46.850_-123.100__c243,3980,2007-08-10,2026-06-05,6875,0.787,0.787,292,2.0,0.921,24,False,False,False,False,GOOD
B204,46.900_-122.800__c1226,5009,2007-08-08,2026-06-05,6877,0.99,0.99,287,1.0,0.924,30,False,False,False,False,GOOD
B204,46.900_-122.850__c643,2560,2007-08-12,2026-05-31,6868,0.506,0.507,300,4.0,0.868,16,False,False,False,False,GOOD
B204,46.900_-123.000__c913,4736,2007-08-12,2026-06-05,6873,0.936,0.937,287,1.0,0.919,29,False,False,False,False,GOOD
B204,46.950_-122.700__c1146,1144,2007-08-31,2026-05-16,6834,0.226,0.228,306,9.0,0.877,9,True,True,False,False,BAD
B204,47.000_-122.650__c558,5017,2007-08-08,2026-06-05,6877,0.992,0.992,287,1.0,0.878,30,False,False,False,False,GOOD
B204,47.000_-122.700__c700,5033,2007-08-08,2026-06-05,6877,0.995,0.995,287,1.0,0.918,30,False,False,False,False,GOOD
B204,47.000_-122.700__c796,3583,2007-08-09,2026-06-05,6876,0.708,0.708,288,2.0,0.871,23,False,False,False,False,GOOD
B927,48.400_-123.450__c723,6670,2008-01-29,2026-06-06,6704,0.997,0.997,6,1.0,0.72,30,False,False,False,False,GOOD
B927,48.450_-123.900__c931,6652,2008-01-29,2026-06-06,6704,0.994,0.994,6,1.0,0.839,30,False,False,False,False,GOOD
B927,48.500_-123.450__c603,3752,2008-01-29,2026-05-25,6692,0.561,0.562,543,3.0,0.889,22,False,False,False,False,GOOD
B927,48.500_-123.750__c43,6686,2008-01-29,2026-06-06,6704,1.0,1.0,6,1.0,0.862,30,False,False,False,False,GOOD
B927,48.500_-123.950__c418,2505,2008-01-31,2024-11-18,6137,0.374,0.409,293,4.0,0.963,18,True,True,False,False,BAD
B927,48.500_-124.000__c1086,6143,2008-02-02,2026-06-06,6700,0.918,0.919,11,1.0,0.529,29,False,False,False,True,MARGINAL
B927,48.500_-124.000__c424,1117,2009-07-02,2026-05-01,6148,0.167,0.182,1060,5.0,0.872,16,True,True,False,False,BAD
B927,48.550_-123.550__c325,5575,2008-01-29,2026-06-04,6702,0.833,0.834,39,1.0,0.902,28,False,False,False,False,GOOD
B927,48.550_-123.650__c207,3496,2008-01-30,2026-05-25,6691,0.523,0.524,260,3.0,0.886,21,False,False,False,False,GOOD
B927,48.550_-124.200__c113,3027,2008-01-31,2024-11-18,6137,0.453,0.494,286,3.0,0.942,20,True,True,False,False,BAD
B927,48.550_-124.300__c234,4745,2008-01-31,2026-06-06,6702,0.709,0.71,41,2.0,0.747,27,False,False,False,False,GOOD
B927,48.600_-123.700__c526,6606,2008-01-29,2026-06-06,6704,0.988,0.988,7,1.0,0.893,30,False,False,False,False,GOOD
B927,48.650_-123.600__c682,3753,2008-02-02,2026-05-23,6686,0.561,0.563,194,3.0,0.894,22,False,False,False,False,GOOD
B927,48.650_-124.500__c369,5579,2008-01-30,2026-06-06,6703,0.834,0.834,15,1.0,0.71,28,False,False,False,False,GOOD
B927,48.700_-124.200__c127,6663,2008-01-29,2026-06-06,6704,0.996,0.996,6,1.0,0.763,30,False,False,False,False,GOOD
B927,48.750_-123.550__c705,6684,2008-01-29,2026-06-06,6704,0.999,0.999,6,1.0,0.807,30,False,False,False,False,GOOD
B927,48.750_-123.700__c1104,6352,2008-01-30,2026-06-06,6703,0.95,0.95,7,1.0,0.796,30,False,False,False,False,GOOD
B927,48.750_-123.850__c589,16,2010-04-07,2024-11-18,5340,0.002,0.003,2818,1076.7999999999997,0.678,5,True,True,False,False,BAD
B927,48.750_-124.350__c523,3372,2008-01-30,2026-05-26,6692,0.504,0.505,137,4.0,0.802,19,False,False,False,False,GOOD
B927,48.750_-124.400__c193,5886,2008-01-30,2026-06-06,6703,0.88,0.88,10,1.0,0.841,29,False,False,False,False,GOOD
B927,48.800_-123.550__c906,675,2008-02-02,2024-11-18,6135,0.101,0.11,1513,9.700000000000045,0.89,10,True,True,False,False,BAD
B927,48.800_-123.700__c375,6669,2008-01-29,2026-06-06,6704,0.997,0.997,7,1.0,0.872,30,False,False,False,False,GOOD
B927,48.800_-123.700__c67,6687,2008-01-29,2026-06-06,6704,1.0,1.0,6,1.0,0.734,30,False,False,False,False,GOOD
B927,48.800_-123.800__c370,2272,2008-02-02,2026-05-23,6686,0.34,0.341,287,6.0,0.682,15,True,True,False,False,BAD
B927,48.800_-124.000__c736,6625,2008-01-29,2026-06-06,6704,0.99,0.99,7,1.0,0.91,30,False,False,False,False,GOOD
B927,48.800_-124.000__c759,6559,2008-01-29,2026-06-06,6704,0.981,0.981,7,1.0,0.905,30,False,False,False,False,GOOD
B927,48.800_-124.000__c958,3177,2008-02-02,2026-05-23,6686,0.475,0.476,194,4.0,0.826,19,True,True,False,False,BAD
B927,48.850_-123.700__c871,2156,2008-01-31,2026-01-14,6559,0.322,0.329,386,3.0,0.992,21,True,True,False,False,BAD
B927,48.850_-123.900__c978,2415,2008-02-01,2026-05-16,6680,0.361,0.362,388,5.0,0.85,16,True,True,False,False,BAD
B927,48.850_-124.700__c344,6665,2008-01-29,2026-06-06,6704,0.996,0.996,7,1.0,0.874,30,False,False,False,False,GOOD
B927,48.850_-124.850__c63,6414,2008-01-29,2026-06-06,6704,0.959,0.959,12,1.0,0.921,30,False,False,False,False,GOOD
B927,48.900_-123.650__c1116,6676,2008-01-29,2026-06-06,6704,0.998,0.998,6,1.0,0.913,30,False,False,False,False,GOOD
B927,48.900_-123.750__c944,6681,2008-01-29,2026-06-06,6704,0.999,0.999,6,1.0,0.874,30,False,False,False,False,GOOD
B927,48.900_-123.850__c1199,6548,2008-01-29,2026-06-05,6703,0.979,0.979,6,1.0,0.769,30,False,False,False,False,GOOD
B927,48.900_-123.850__c177,532,2009-07-07,2024-11-18,5614,0.08,0.095,949,10.0,0.768,9,True,True,False,False,BAD
B927,48.900_-123.900__c506,100,2012-03-07,2025-03-06,4748,0.015,0.021,3105,58.60000000000005,0.91,6,True,True,False,False,BAD
B927,48.900_-124.000__c645,24,2024-07-15,2026-05-01,656,0.004,0.037,248,81.60000000000002,0.441,6,True,True,True,True,BAD
B927,48.900_-124.050__c133,6467,2008-01-29,2026-06-06,6704,0.967,0.967,7,1.0,0.731,30,False,False,False,False,GOOD
B927,48.900_-124.200__c698,159,2009-10-07,2024-11-18,5522,0.024,0.029,1950,24.600000000000023,0.862,7,True,True,False,False,BAD
B927,48.900_-124.350__c1093,6433,2008-01-29,2026-06-06,6704,0.962,0.962,13,1.0,0.817,30,False,False,False,False,GOOD
B927,48.900_-124.450__c830,6666,2008-01-29,2026-06-06,6704,0.997,0.997,6,1.0,0.786,30,False,False,False,False,GOOD
B927,48.950_-123.950__c872,1527,2008-02-02,2026-05-16,6679,0.228,0.229,966,6.0,0.901,13,True,True,False,False,BAD
B927,48.950_-124.250__c528,6422,2008-01-30,2026-06-06,6703,0.96,0.96,9,1.0,0.568,30,False,False,False,True,MARGINAL
B927,48.950_-124.650__c660,5445,2008-01-30,2026-06-06,6703,0.814,0.814,15,2.0,0.818,27,False,False,False,False,GOOD
B927,48.950_-124.950__c235,6688,2008-01-29,2026-06-06,6704,1.0,1.0,6,1.0,0.829,30,False,False,False,False,GOOD
B927,49.000_-123.800__c361,169,2010-05-12,2026-05-08,5841,0.025,0.029,2911,17.600000000000023,0.763,8,True,True,False,False,BAD
B927,49.000_-124.200__c1087,1565,2008-01-31,2024-11-18,6137,0.234,0.256,761,6.0,0.705,14,True,True,False,False,BAD
B927,49.000_-124.700__c1205,6672,2008-01-29,2026-06-06,6704,0.997,0.997,7,1.0,0.892,30,False,False,False,False,GOOD
B927,49.000_-124.950__c159,5542,2008-01-30,2026-06-06,6703,0.829,0.829,76,1.0,0.719,27,False,False,False,False,GOOD
B927,49.000_-125.250__c82,6674,2008-01-29,2026-06-06,6704,0.998,0.998,6,1.0,0.77,30,False,False,False,False,GOOD
B927,49.050_-124.100__c288,6098,2008-02-10,2026-06-06,6692,0.912,0.913,39,1.0,0.825,29,False,False,False,False,GOOD
B927,49.050_-125.050__c520,6542,2008-01-29,2026-06-06,6704,0.978,0.978,7,1.0,0.856,30,False,False,False,False,GOOD
B927,49.050_-125.100__c274,5876,2008-01-30,2026-06-06,6703,0.878,0.879,19,1.0,0.942,28,False,False,False,False,GOOD
B927,49.100_-124.450__c577,6680,2008-01-29,2026-06-06,6704,0.999,0.999,6,1.0,0.748,30,False,False,False,False,GOOD
B927,49.100_-124.550__c144,489,2011-12-13,2026-05-08,5261,0.073,0.093,2856,8.0,0.806,10,True,True,False,False,BAD
B927,49.100_-124.600__c534,6644,2008-01-29,2026-06-06,6704,0.993,0.993,7,1.0,0.852,30,False,False,False,False,GOOD
B927,49.100_-124.650__c937,6657,2008-01-29,2026-06-06,6704,0.995,0.995,6,1.0,0.828,30,False,False,False,False,GOOD
B927,49.100_-124.850__c1269,6381,2008-01-30,2026-06-06,6703,0.954,0.954,7,1.0,0.671,30,False,False,False,False,GOOD
B927,49.100_-125.000__c878,6643,2008-01-29,2026-06-06,6704,0.993,0.993,8,1.0,0.871,30,False,False,False,False,GOOD
B927,49.150_-124.600__c35,6676,2008-01-29,2026-06-06,6704,0.998,0.998,6,1.0,0.804,30,False,False,False,False,GOOD
B927,49.150_-124.650__c506,6174,2008-01-30,2026-06-06,6703,0.923,0.923,9,1.0,0.777,29,False,False,False,False,GOOD
B927,49.150_-124.950__c722,5180,2008-02-01,2026-06-06,6701,0.774,0.775,47,2.0,0.863,28,False,False,False,False,GOOD
B927,49.150_-125.150__c451,6679,2008-01-29,2026-06-06,6704,0.999,0.999,6,1.0,0.729,30,False,False,False,False,GOOD
B927,49.200_-124.500__c408,6686,2008-01-29,2026-06-06,6704,1.0,1.0,6,1.0,0.473,30,False,False,False,True,MARGINAL
B927,49.200_-124.550__c716,6606,2008-01-29,2026-06-06,6704,0.988,0.988,6,1.0,0.707,30,False,False,False,False,GOOD
B927,49.200_-124.800__c596,6423,2008-01-29,2026-06-06,6704,0.96,0.96,6,1.0,0.941,30,False,False,False,False,GOOD
B927,49.200_-125.000__c442,6443,2008-01-29,2026-06-06,6704,0.963,0.963,10,1.0,0.769,30,False,False,False,False,GOOD
B927,49.200_-125.050__c371,6521,2008-01-29,2026-06-06,6704,0.975,0.975,10,1.0,0.732,30,False,False,False,False,GOOD
B927,49.200_-125.100__c666,6631,2008-01-29,2026-06-06,6704,0.991,0.991,7,1.0,0.845,30,False,False,False,False,GOOD
B927,49.250_-124.650__c56,6687,2008-01-29,2026-06-06,6704,1.0,1.0,6,1.0,0.895,30,False,False,False,False,GOOD
B927,49.250_-124.650__c794,6662,2008-01-29,2026-06-06,6704,0.996,0.996,6,1.0,0.814,30,False,False,False,False,GOOD
B927,49.250_-124.750__c672,1902,2008-03-26,2026-06-04,6645,0.284,0.287,517,5.0,0.734,18,True,True,False,False,BAD
B927,49.250_-124.800__c53,6088,2008-01-29,2026-06-06,6704,0.91,0.91,15,1.0,0.788,29,False,False,False,False,GOOD
B927,49.250_-125.000__c359,5819,2008-01-30,2026-06-06,6703,0.87,0.87,17,1.0,0.782,29,False,False,False,False,GOOD
B927,49.250_-125.050__c177,5489,2008-01-30,2026-06-06,6703,0.821,0.821,18,1.0,0.749,29,False,False,False,False,GOOD
B927,49.300_-124.750__c976,6520,2008-01-29,2026-06-06,6704,0.975,0.975,10,1.0,0.759,30,False,False,False,False,GOOD
B927,49.300_-124.950__c901,5461,2008-01-30,2026-06-05,6702,0.816,0.817,75,2.0,0.903,27,False,False,False,False,GOOD
B927,49.300_-125.150__c1018,6631,2008-01-29,2026-06-06,6704,0.991,0.991,7,1.0,0.916,30,False,False,False,False,GOOD
B927,49.300_-125.150__c270,6592,2008-01-29,2026-06-06,6704,0.985,0.985,6,1.0,0.756,30,False,False,False,False,GOOD
B927,49.300_-125.350__c314,6680,2008-01-29,2026-06-06,6704,0.999,0.999,6,1.0,0.867,30,False,False,False,False,GOOD
B927,49.300_-125.600__c51,6323,2008-01-29,2026-06-06,6704,0.945,0.945,12,1.0,0.623,30,False,False,False,False,GOOD
B927,49.350_-124.900__c496,6622,2008-01-29,2026-06-06,6704,0.99,0.99,6,1.0,0.895,30,False,False,False,False,GOOD
B927,49.350_-124.950__c229,6509,2008-01-29,2026-06-06,6704,0.973,0.973,8,1.0,0.913,30,False,False,False,False,GOOD
B927,49.400_-125.200__c977,6597,2008-01-29,2026-06-06,6704,0.986,0.986,7,1.0,0.873,30,False,False,False,False,GOOD
B927,49.400_-125.700__c752,6545,2008-01-29,2026-06-06,6704,0.978,0.978,6,1.0,0.545,30,False,False,False,True,MARGINAL
B927,49.450_-125.100__c654,6443,2008-01-29,2026-06-06,6704,0.963,0.963,6,1.0,0.68,30,False,False,False,False,GOOD
B927,49.500_-125.700__c359,6672,2008-01-29,2026-06-06,6704,0.997,0.997,6,1.0,0.762,30,False,False,False,False,GOOD
B927,49.600_-125.550__c37,2171,2008-02-01,2026-06-05,6700,0.325,0.325,490,4.0,0.91,19,True,True,False,False,BAD
B927,49.600_-125.650__c256,6632,2008-01-29,2026-06-06,6704,0.991,0.991,6,1.0,0.881,30,False,False,False,False,GOOD
B927,49.600_-126.150__c340,6561,2008-01-29,2026-06-06,6704,0.981,0.981,7,1.0,0.96,30,False,False,False,False,GOOD
B927,49.700_-126.100__c457,2723,2008-12-29,2026-06-05,6368,0.407,0.429,364,2.0,0.897,27,True,True,False,False,BAD
B927,49.850_-126.150__c290,6195,2008-01-30,2026-06-06,6703,0.926,0.926,9,1.0,0.889,30,False,False,False,False,GOOD
B928,48.050_-123.800__c48,6173,2009-01-25,2026-06-05,6341,0.995,0.999,46,1.0,0.958,30,False,False,False,False,GOOD
B928,48.200_-123.850__c399,6167,2009-01-26,2026-06-05,6340,0.994,0.998,46,1.0,0.989,30,False,False,False,False,GOOD
B928,48.350_-124.100__c163,6166,2009-01-25,2026-06-05,6341,0.994,0.997,46,1.0,0.967,30,False,False,False,False,GOOD
B928,48.400_-123.750__c310,6181,2009-01-24,2026-06-05,6342,0.996,1.0,46,1.0,0.998,30,False,False,False,False,GOOD
B928,48.400_-123.850__c833,6191,2008-03-27,2026-06-05,6645,0.998,0.998,229,1.0,0.973,30,False,False,False,False,GOOD
B928,48.500_-123.900__c550,6189,2008-03-27,2026-06-05,6645,0.997,0.998,227,1.0,0.843,30,False,False,False,False,GOOD
B928,48.550_-124.100__c191,6112,2009-01-25,2026-06-05,6341,0.985,0.989,47,1.0,0.946,30,False,False,False,False,GOOD
B928,48.750_-124.500__c302,6180,2009-01-24,2026-06-05,6342,0.996,1.0,46,1.0,0.996,30,False,False,False,False,GOOD
B928,48.800_-124.500__c297,6187,2008-11-11,2026-06-05,6416,0.997,0.998,46,1.0,0.985,30,False,False,False,False,GOOD
B928,48.800_-124.800__c377,6181,2008-11-21,2026-06-05,6406,0.996,0.998,58,1.0,0.938,30,False,False,False,False,GOOD
B928,48.800_-124.900__c188,6186,2008-11-11,2026-06-05,6416,0.997,0.998,61,1.0,0.995,30,False,False,False,False,GOOD
B928,48.800_-124.900__c245,6173,2009-01-25,2026-06-05,6341,0.995,0.999,46,1.0,0.919,30,False,False,False,False,GOOD
B928,48.850_-124.950__c170,6196,2008-03-27,2026-06-05,6645,0.999,0.999,221,1.0,0.984,30,False,False,False,False,GOOD
B928,48.900_-124.650__c856,6189,2008-11-09,2026-06-05,6418,0.997,0.998,46,1.0,0.902,30,False,False,False,False,GOOD
B928,48.900_-124.900__c168,6170,2009-01-25,2026-06-05,6341,0.994,0.998,46,1.0,0.979,30,False,False,False,False,GOOD
B928,48.950_-123.750__c174,6195,2008-03-27,2026-06-05,6645,0.998,0.999,221,1.0,0.996,30,False,False,False,False,GOOD
B928,48.950_-123.850__c1104,6136,2009-01-25,2026-06-05,6341,0.989,0.993,47,1.0,0.983,30,False,False,False,False,GOOD
B928,48.950_-124.550__c284,6187,2008-11-11,2026-06-05,6416,0.997,0.998,46,1.0,0.967,30,False,False,False,False,GOOD
B928,48.950_-124.700__c39,6185,2008-11-12,2026-06-05,6415,0.997,0.998,47,1.0,0.992,30,False,False,False,False,GOOD
B928,48.950_-125.000__c105,6183,2008-11-11,2026-06-05,6416,0.996,0.998,62,1.0,0.964,30,False,False,False,False,GOOD
B928,49.000_-124.050__c926,6187,2008-11-11,2026-06-05,6416,0.997,0.998,46,1.0,0.94,30,False,False,False,False,GOOD
B928,49.000_-125.100__c101,6190,2008-03-27,2026-06-05,6645,0.998,0.998,227,1.0,0.976,30,False,False,False,False,GOOD
B928,49.000_-125.100__c103,6191,2008-03-27,2026-06-05,6645,0.998,0.998,195,1.0,0.994,30,False,False,False,False,GOOD
B928,49.050_-124.550__c1114,6181,2008-11-11,2026-06-05,6416,0.996,0.997,46,1.0,0.94,30,False,False,False,False,GOOD
B928,49.050_-124.600__c927,6158,2008-11-22,2026-06-05,6405,0.992,0.994,63,1.0,0.981,30,False,False,False,False,GOOD
B928,49.050_-124.700__c1135,6160,2008-11-22,2026-06-05,6405,0.993,0.995,64,1.0,0.944,30,False,False,False,False,GOOD
B928,49.050_-124.700__c800,6108,2009-01-26,2026-06-05,6340,0.984,0.988,47,1.0,0.945,30,False,False,False,False,GOOD
B928,49.050_-125.050__c1100,6129,2009-01-25,2026-06-05,6341,0.988,0.991,47,1.0,0.989,30,False,False,False,False,GOOD
B928,49.050_-125.350__c71,6182,2008-11-22,2026-06-05,6405,0.996,0.998,62,1.0,0.995,30,False,False,False,False,GOOD
B928,49.100_-125.150__c942,6191,2008-03-27,2026-06-05,6645,0.998,0.998,229,1.0,0.98,30,False,False,False,False,GOOD
B928,49.100_-125.300__c307,6191,2008-03-26,2026-06-05,6646,0.998,0.998,227,1.0,0.942,30,False,False,False,False,GOOD
B928,49.100_-125.450__c11,6198,2008-03-26,2026-06-05,6646,0.999,0.999,195,1.0,0.96,30,False,False,False,False,GOOD
B928,49.150_-124.350__c209,6182,2009-01-24,2026-06-05,6342,0.996,1.0,46,1.0,0.998,30,False,False,False,False,GOOD
B928,49.150_-124.850__c56,6183,2008-11-22,2026-06-05,6405,0.996,0.998,62,1.0,0.997,30,False,False,False,False,GOOD
